,nama,harga,deskripsi,detail,link gambar,link
345,METROPOP KLASIK  A WEEK TO FOREVER,"Rp.54,400 ","
          Amaya Jasmine Koesoemo tak pernah menduga, satu minggu bisa mengubah seluruh jalan hidupnya. Tujuh hari. Seratus lima puluh empat jam. Dan bum! Semua masa depan yang telah Amaya rancang bersama Caleb buyar begitu saja. Pertemuannya kembali dengan Dirgantara Hidayat setelah enam tahun berselang, ternyata mampu membangkitkan kembali kisah lama di antara mereka, kisah yang dulu diakhiri bahkan sebelum sempat mereka mulai. Dan kini kisah itu menuntut haknya kembali. Satu minggu business trip di Singapura. 

Pertemuan tak sengaja dengan Dirga yang berlanjut dengan pertemuan-pertemuan berikutnya, dan semua kenangan di antara mereka mendesak keluar tanpa ampun. Beranikah Amaya mempertaruhkan masa depannya demi masa lalu yang belum tuntas? Meninggalkan tunangan yang mencintainya dan rencana pernikahan yang telah disusun begitu rapi hanya demi memberikan kesempatan bagi satu minggu itu untuk menjadi selamanya?        ","{'Kategori': 'Novel', 'Ketebalan': '248 Halaman', 'Dimensi': '13,5 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Stephanie Zen', 'Berat': '200 gram', 'Product Tags': ' \n buku novel\ngramdedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide037-cr-500x500.jpeg,https://www.solusibuku.com/novel/metropop-klasik-a-week-to-forever.html
346,WHY  THEORY OF RELATIVITY,"Rp.88,000 ","
          Jika ada yang cocok disebut sebagai ‘genius abad ini’, orang itu pastilah Albert Einstein. Karena itu dalam komik atau film, seorang genius digambarkan memiliki bentuk rambut yang berantakan dan kumis tebal seperti Einstein. 

Hal itu membuktikan bahwa Einstein mendapat pengakuan sebagai seorang ilmuwan hebat oleh seluruh dunia. Tapi, walaupun banyak yang mengetahui bahwa Einstein itu ilmuwan terkenal, banyak juga yang tidak tahu apa yang telah diraih beliau. Hal itu karena anggapan bahwa ilmu ‘Fisika’ sulit dimengerti oleh orang pada umumnya. Akan tetapi, teori relativitas yang dikemukakan oleh Einstein sebenarnya dapat dirasakan oleh siapa pun dan telah dijelaskan dalam kehidupan sehari-hari kita. Asalkan ada sedikit saja minat, kita akan bisa memahaminya dengan mudah.        ","{'Kategori': 'Novel', 'Ketebalan': '160 Halaman', 'Dimensi': '18 x 24 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Elex Media Komputindo', 'Penulis': 'Yearimdang', 'Berat': '200 gram', 'Product Tags': ' \n buku anak\ngramdedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide038-cr-500x500.jpeg,https://www.solusibuku.com/novel/why-theory-of-relativity.html
347,WHY  3D PRINTING,"Rp.88,000 ","
          Alat ajaib yang dapat mencetak benda sesuai dengan bentuk aslinya, hanya dengan memasukkan bahan baku dan memasukkan informasi tentang benda yang diinginkan, disebut 3D Printing. Kita biasanya menggambar dalam pikiran tentang benda yang diinginkan. Hal itu dinamakan imajinasi atau angan-angan. Printer 3D berfungsi dengan menggunakan imajinasi dan ide ini. Siapapun yang memiliki informasi dan desain tentang bentuk benda yang diinginkan, maka kita bisa mendapatkan benda tersebut secara nyata. 3D Printing dapat membuat kita menjadi seorang pencipta hanya dengan ide yang diciptakan.        ","{'Kategori': 'Novel', 'Ketebalan': '160 Halaman', 'Dimensi': '18 x 24 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Elex Media Komputindo', 'Penulis': 'Yearimdang', 'Berat': '200 gram', 'Product Tags': ' \n buku anak\ngramdedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide039-cr-500x500.jpeg,https://www.solusibuku.com/novel/why-3d-printing.html
348,WHY  VIRTUAL REALITY & AUGMENTED REALITY   REALITAS VIRTUAL,"Rp.88,000 ","
          Seiring dengan berkembangnya teknologi, muncul istilah yang dikenal sebagai Virtual Reality (VR) dan Augmented Reality (AR). VR merupakan imajinasi yang terasa seperti dunia nyata. Pengguna biasanya mendefinisikan VR sebagai pembuatan seluruh lingkungan sekitar menjadi virtual, sedangkan AR didefinisikan sebagai penambahan elemen virtual ke dunia nyata. AR memperlihatkan dunia nyata secara lebih luas dan terasa lebih nyata. Dengan teknologi-teknologi ini, informasi dapat diakses dengan mudah, para pecinta game pun akan merasakan sensasi tersendiri saat sedang bermain game.        ","{'Kategori': 'Novel', 'Ketebalan': '160 Halaman', 'Dimensi': '18 x 24 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Elex Media Komputindo', 'Penulis': 'Yearimdang', 'Berat': '200 gram', 'Product Tags': ' \n buku anak\ngramdedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide040-cr-500x500.jpeg,https://www.solusibuku.com/novel/why-virtual-reality-augmented-reality-realitas-virtual.html
349,RAYMOND CARVER TERKUBUR MI INSTAN DI IOWA,"Rp.40,000 ","
          Raymond Carver ditemukan meninggal dalam keadaan telanjang. Dia terkubur mi instan di salah satu kamar Iowa House Hotel di Iowa City. Tiga puluh tahun setelah kejadian itu, Ray— seperti kebanyakan orang memanggilnya—diberitakan meninggal karena kanker paru-paru, tepatnya pada hari kedua bulan Agustus tahun 1988. Namun itu palsu!        ","{'Kategori': 'Novel', 'Ketebalan': '124 Halaman', 'Dimensi': '11,5 x 17,5 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Kepustakaan Populer Gramedia', 'Penulis': 'Faisal Oddang', 'Berat': '200 gram', 'Product Tags': ' \n buku novel\ngramdedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide041-cr-500x500.jpeg,https://www.solusibuku.com/novel/raymond-carver-terkubur-mi-instan-di-iowa.html
350,SRIMENANTI,"Rp.44,000 ","
          Saya pernah ditanya wartawan, “Lukisanmu termasuk aliran apa?” Saya malas dan tidak tertarik menjawab pertanyaan semacam itu. Saya tidak tertarik pada label.

Hari-hari ini kegemaran bermain label kembali merajalela dan banyak orang lupa atau tidak menyadari bahayanya.

Diam-diam saya jeri menanggung beban yang diakibatkan oleh permainan label dan stigma. Namun, bagaimanapun saya mencintai hidup ini.

Di saat-saat rentan hati, ingin rasanya saya pergi mengasingkan diri. Pergi jauh ke sebuah pelukan dan berlabuh di bahu seseorang, tetapi pelukan siapa, bahu siapa?

Srimenanti adalah novel perdana Joko Pinurbo.        ","{'Kategori': 'Novel', 'Ketebalan': '144 Halaman', 'Dimensi': '13,5 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Joko Pinurbo', 'Berat': '200 gram', 'Product Tags': ' \n buku novel\ngramdedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide042-cr-500x500.jpeg,https://www.solusibuku.com/novel/srimenanti.html
351,SILLY GILLY DAILY,"Rp.100,000","
          Gilly is Silly and you're gonna see her daily        ","{'Kategori': 'Novel', 'Ketebalan': '128 Halaman', 'Dimensi': '12,5 x 18,5 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Kepustakaan Populer Gramedia', 'Penulis': 'Naela Ali', 'Berat': '200 gram', 'Product Tags': ' \n buku novel\ngramdedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide043-cr-500x500.jpeg,https://www.solusibuku.com/novel/silly-gilly-daily.html
352,SEPASANG SEPATU TUA,"Rp.57,800 ","
Sepasang Sepatu Tua
","{'Kategori': 'Novel', 'Ketebalan': '120 Halaman', 'Dimensi': '13,5 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Sapardi Djoko Damono', 'Berat': '150 gram', 'Product Tags': ' \nbuku novel\ngramdedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide044-cr-500x500.jpeg,https://www.solusibuku.com/novel/sepasang-sepatu-tua.html
353,SIMPLE MIRACLES  2019 ,"Rp.52,000 ","
          Spiritual kritis adalah penghargaan pada yang spiritual tanpa mengkhianati nalar kritis. Buku pertama seri ini adalah kisah nyata satu keluarga; satu anggotanya dapat berkomunikasi dengan arwah; seorangnya lagi berusaha bersikap kritis namun terbuka terhadap gejala itu. Suatu ketika si pelihat menyebutkan jadwal terhadap gejala itu. Suatu ketika si pelihat menyebutkan jadwal wafat ibunda tercinta. Ibu akan meninggal pukul delapan tiga hari lagi…

Informasi tentang masa depan ataupun dunia roh menggelisahkan dan membikin rentan manusia. Ada yang memburunya, ada pula yang sama sekali menutup diri terhadapnya. Simple Miracles bercerita tentang keajaiban-keajaiban sederhana berkenaan dengan doa, kematian, dan arwah; serta bagaimana nalar mencoba mencernanya.        ","{'Kategori': 'Novel', 'Ketebalan': '192 Halaman', 'Dimensi': '13,5 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Kepustakaan Populer Gramedia', 'Penulis': 'Ayu Utami', 'Berat': '150 gram', 'Product Tags': ' \n buku novel\ngramdedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide045-cr-500x500.jpeg,https://www.solusibuku.com/novel/simple-miracles-2019.html
354,NANA,"Rp.116,000","
          Nana berkisah tentang kehidupan Nana Coupeau, anak perempuan Gervaise dan Coupeau si pemabuk dalam buku L’Assommoir (Rumah Minum). Bermula sebagai pelacur jalanan, Nana merintis karier hingga menjadi perempuan penghibur kelas tinggi. Seluruh Paris membicarakannya. Dia bagaikan angin puyuh yang menghancurkan dan membangkrutkan setiap lelaki yang bertekuk lutut di bawah pesonanya. Jalan hidupnya bergulir seiring dengan pergolakan yang melanda Prancis, dan mencapai puncaknya pada bulan Juli 1870, ketika Prancis mengumumkan perang terhadap Prussia.        ","{'Kategori': 'Novel', 'Ketebalan': '688 Halaman', 'Dimensi': '13,5 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Emile Zola', 'Berat': '550 gram', 'Product Tags': ' \n buku novel\ngramdedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide046-cr-500x500.jpeg,https://www.solusibuku.com/novel/nana.html
355,GUGUG  GET LOST POSTCARD BOOK,"Rp.44,000 ","
          In the mangrove of Borneo, under the water of Kakaban, beyond the mountains of Papua. Go off the beaten track and get lost with Gugug in its journey across Indonesia with thus set of 16 illustrated postcard by Mohammad Taufiq 
(Emte).

Send one to your freind and family for a fun sneakpeek of what Indonesia has to offer to the world.        ","{'Kategori': 'Novel', 'Ketebalan': '32 Halaman', 'Dimensi': '11 x 18 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Emte', 'Berat': '150 gram', 'Product Tags': ' \n buku novel\ngramdedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide047-cr-500x500.jpeg,https://www.solusibuku.com/novel/gugug-get-lost-postcard-book.html
356,AVIARIUM,"Rp.40,000 ","
          Kumpulan puisi Hasan Aspahani        ","{'Kategori': 'Novel', 'Ketebalan': '90 Halaman', 'Dimensi': '16 x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Hasan Aspahani', 'Berat': '300 gram', 'Product Tags': ' \n buku novel\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide048-cr-500x500.jpeg,https://www.solusibuku.com/novel/aviarium.html
357,ENGLISH CLASSICS  THE MERRY ADVENTURES OF ROBIN HOOD,"Rp.52,000 ","
          “When one wishes to do a thing, one finds no lack of reasons for the doing.”        ","{'Kategori': 'Novel', 'Ketebalan': '420 Halaman', 'Dimensi': '16 x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Howard Pyle', 'Berat': '300 gram', 'Product Tags': ' \n buku novel\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide049-cr-500x500.jpeg,https://www.solusibuku.com/novel/english-classics-the-merry-adventures-of-robin-hood.html
358,ENGLISH CLASSICS   EMMA,"Rp.73,600 ","
          “You must be the best judge of your own happiness.”        ","{'Kategori': 'Novel', 'Ketebalan': '636 Halaman', 'Dimensi': '16x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Jane Austen', 'Berat': '300 gram', 'Product Tags': ' \n buku novel\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide050-cr-500x500.jpeg,https://www.solusibuku.com/novel/english-classics-emma.html
359,BUMI ASING,"Rp.67,200 ","
          Boris, seorang astronom dari Rusia, terdampar di sebuah pulau antah berantah karena kecelakaan pesawat. Setelah 25 tahun berlalu, atas dasar sebuah mimpi, ia memutuskan untuk membuat rakit dan kembali ke peradaban. Setelah mengarungi lautan dan berhasil mendarat di pulau besar, ia bertemu dengan orang Indonesia bernama Gilang yang menjelaskan bahwa peradaban manusia yang ia cari ternyata sudah mati.        ","{'Kategori': 'Novel', 'Ketebalan': '344 Halaman', 'Dimensi': '16x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Bhuana Ilmu Populer', 'Penulis': 'Kala Sanggurdi', 'Berat': '300 gram', 'Product Tags': ' \n buku novel\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide051-cr-500x500.jpeg,https://www.solusibuku.com/novel/bumi-asing.html
360,MAGIC STUDY  STUDY  2 ,"Rp.75,840 ","
          Yelena menyadari bahwa hidupnya begitu rumit dan merindukan masa-masa menjadi pencicip makanan.... Seharusnya Yelena merasa bahagia, karena musuh terbesarnya sudah mati dan dia akan segera berkumpul dengan keluarganya. Namun, meskipun dia sudah terbebas dari Ixia, dia tetap merasa sendiri—terpisah dari cintanya, Valek, dan dicurigai sebagai mata-mata Ixia. Yelena pun berniat memulai pelatihan sihirnya—ia telah didesak untuk menguasai sihirnya dalam satu tahun, atau dia akan dieksekusi. Akan tetapi, rencana-rencananya harus dibelokkan karena ia diikutsertakan dalam rencana untuk mengembalikan tahta Ixia kepada si Pura-pura Raja, Cahil. Tak hanya itu, keputusan Yelena yang sering bertentangan dengan para Master Penyihir membuatnya dibenci, dan kakaknya sendiri, Leif, menginginkan kematiannya.        ","{'Kategori': 'Novel', 'Ketebalan': '426 Halaman', 'Dimensi': '16x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Elex Media Komputindo', 'Penulis': 'Maria V. Snyder', 'Berat': '300 gram', 'Product Tags': ' \n buku novel\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide052-cr-500x500.jpeg,https://www.solusibuku.com/novel/magic-study-study-2.html
361,JALAN BANDUNGAN  CU COVER BARU ,"Rp.72,000 ","
          “Ah manusia! Selalu tergiur oleh ‘seandainya’. Seolah-olah dengan perkataan itu kita bisa membentuk dunia baru atau kehidupan lain yang sesuai dengan idaman masing-masing.” Demikian kata hati Muryati ketika menerima berita bahwa tawanan Pulau Buru akan dibebaskan. Berita ini dia terima dari Winar, sahabatnya. Muryati adalah seorang dari ribuan wanita yang tidak pernah tahu ke mana pasangan hidupnya pergi sesudah waktu kantor selesai. Kalau suami berkata “akan rapat”, atau “menengok rekan yang sakit”, atau “ke Pak RT merundingkan soal warga kampung”, istri tentu percaya saja. Lelaki begitu leluasa meninggalkan rumah jika kesal mendengar rengekan anak, kalau pusing memikirkan serba tanggung jawab keuangan rumahtangga, bahkan pergi ke tempat tertentu bertemu dengan orang-orang tertentu guna membicarakan hal yang berlawanan dengan politik Pemerintah. Sedangkan para istri 24 jam terikat di rumah bersama kerepotan kehidupannya yang itu-itu melulu. Lalu pada suatu hari, Muryati diberitahu bahwa suaminya terlibat. Mulai saat itu, perkataan “terlibat” akan menyertainya dalam seluruh kelanjutan hidupnya yang tiba-tiba menjadi jungkir balik. Bagaikan dijangkiti penyakit menular, tetangga dan lingkungannya mengucilkan dia. Bahkan saudara kandung dan kerabat dekatnya sekalipun. Dalam usahanya untuk meraih kembali pekerjaan yang telah dia tinggalkan lebih dari sepuluh tahun, di mana-mana pintu tertutup. Muka masam, kalimat sindiran atau mentah-mentah tolakan: khawatir dicurigai, takut terlibat! Namun dalam kegelapan masa depan itu, lengan ibunya terbuka lebar merengkuhnya: Muryati kembali ke rumah orangtua bersama anak-anaknya. Dan ketegaran Ibu, si pedagang kecil inilah yang mengilhami kegigihan perjuangan Muryati untuk berjuang, mencari selinapan peluang di sana-sini, demi harga diri sebagai perempuan dan kemampuan orangtua tunggal yang membesarkan anak. Beruntun akan dia alami berbagai “bumbu” kehidupan. Malahan dia terpilih di antara sedikit orang yang di masa itu berkesempatan belajar ke luar negeri. Bahkan kebahagiaan yang sangat mewah: pengalaman mencintai dan dicintai laki-laki yang dia kira akan merupakan puncak jalan kehidupannya….        ","{'Kategori': 'Novel', 'Ketebalan': '466 Halaman', 'Dimensi': '16x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Nh. Dini', 'Berat': '300 gram', 'Product Tags': ' \n buku novel\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide053-cr-500x500.jpeg,https://www.solusibuku.com/novel/jalan-bandungan-cu-cover-baru.html
362,KEBERANGKATAN  COVER BARU ,"Rp.48,000 ","
          “… baru setelah terpaksa, mereka mengawini perempuan-perempuan itu. Atau kalau perempuan itu mereka sukai untuk sementara. Sampai pada suatu ketika, jika bosan, dicerai, cari lainnya,” kata Lansih. “Sayang wanita tidak bisa berbuat sama,” kataku lagi. “Kita wanita terlalu sentimentil, terlalu memikirkan cinta. Itulah jeleknya,” sambung Wati. ”Kau benar. Seumpama jenis kita hanya memikirkan kepuasan jasmaniah, tentulah sudah sejak dahulu kala berontak.” Kalimat-kalimat terakhir itu kurasakan menyentuh diriku, dan entah wanita lainnya. Sejak putusnya hubungan, aku tidak melewati waktu sekejap pun tanpa berpikir kepada kekasihku, kepada ’’bekas” kekasihku. … Novel Keberangkatan karya Nh. Dini pertama kali terbit pada 1977. Berkisah tentang Elisa, gadis keturunan Belanda yang jatuh cinta kepada lelaki Jawa. Kisah cinta dan drama keluarga mewarnai novel yang penuh dengan pertanyaan atas jati diri dan hakikat menjadi perempuan di negeri ini. Melalui karya-karya awalnya, Nh. Dini telah membela suara perempuan dan mengemukakan pentingnya kesetaraan hak dengan kaum laki-laki.        ","{'Kategori': 'Novel', 'Ketebalan': '242 Halaman', 'Dimensi': '16x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Nh. Dini', 'Berat': '300 gram', 'Product Tags': ' \n buku novel\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide054-cr-500x500.jpeg,https://www.solusibuku.com/novel/keberangkatan-cover-baru.html
363,DARI KAISAR MENJADI PENDUDUK BIASA  BIOGRAFI HENRY PU YI,"Rp.60,000 ","
          Aisin-Gioro Pu Yi belum genap tiga tahun saat diangkat sebagai Kaisar Dinasti Qing. Saat upacara pengangkatan, ia menangis dan meronta. Ayahnya panik. “Janganlah menangis! Ini akan cepat berakhir. Ini akan segera berakhir,” ucap sang ayah coba menenangkan. Yang dimaksud “segera berakhir” tentu adalah segala prosesi upacara yang menjemukan. Namun, seakan memiliki arti profetik, ucapan itu juga menggambarkan Dinasti Qing (1677-1912) yang tumbang tiga tahun setelah Pu Yi diangkat.   Dari Kaisar Menjadi Penduduk Biasa merupakan saduran From Emperor to Citizen: The Autobiography of Aisin-Gioro Pu Yi ter­bitan Foreign Language Press. Sebelum­nya, saduran karya PK Ojong ini dimuat di harian Kompas 26 Juni–15 September 1965 dalam bentuk cerita bersambung. From Emperor to Citizen: The Autobiography of Aisin-Gioro Pu Yi terdiri dari dua bagian; bagian pertama terbit pada 1965, sementara bagian kedua terbit pada 1979. Buku ini adalah saduran bagian pertamanya. Dalam saduran ini, diuraikan konteks sosial, intrik politik, dan strategi pihak-pihak yang menjadi penentu akhir Imperium Tiongkok.        ","{'Kategori': 'Novel', 'Ketebalan': '211 Halaman', 'Dimensi': '16x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Kepustakaan Populer Gramedia', 'Penulis': 'P.K. Ojong', 'Berat': '300 gram', 'Product Tags': ' \n buku pengetahuan sosial\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide056-cr-500x500.jpeg,https://www.solusibuku.com/novel/dari-kaisar-menjadi-penduduk-biasa-biografi-henry-pu-yi.html
364,TANGO & SADIMIN,"Rp.64,000 ","
          Apakah nasib itu? Sebuah keputusan yang engkau ambil demi memperpanjang umur, yang saat kau lupakan, ia telah berubah menjadi kalung besi yang menggantungi sisa hidupmu. Sungai Cimanduy selalu lembap, diselimuti kabut gelap dan rerimbunan pohon besar di tepiannya. Arus yang tenang menyimpan pasir yang tak habis dikeduk penduduk sekitar. Namun, siapa yang menyangka selain alam yang berkabut, Sungai Cimanduy menyimpan pula beragam kisah misterius, ganjil, juga ajaib. Pun dengan orang-orang yang hidup di sekitar Sungai Cimanduy. Kehidupan rumah tangga Tango dan Sadimin menyimpan banyak prahara. Sejarah keluarga masingmasing tokoh penuh kejutan dan sedikit di luar nalar. Pembangunan bendungan, kepergian Cainah yang serba mendadak, bilik-bilik milik Nini Randa, serta keriut keresahan penghuninya tak kalah menyimpan kelindan nasib yang misterius.        ","{'Kategori': 'Novel', 'Ketebalan': '284 Halaman', 'Dimensi': '16x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Ramayda Akmal', 'Berat': '300 gram', 'Product Tags': ' \n buku novel\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide057-cr-500x500.jpeg,https://www.solusibuku.com/novel/tango--dan-sadimin.html
365,Buku MENYUSU CELENG   Sindhunata,"Rp.544,000","
Dengan menyusu pada raja celeng, mereka pun memperkuat ilmu celengnya. Dan apa lagi ilmu celeng itu, selain ilmu serakah, ilmu kemaruk, ilmu mengeruk harta, ilmu korupsi, ilmu gila kuasa untuk menumpuk kekayaan yang tiada batasnya. Namun untuk bisa menyusu dan memperoleh ilmu-ilmu itu ada syaratnya. Kurang lebih sama dengan pesugihan, yang juga menuntut syarat kurban. Menyusu Celeng karya Sindhunata bercerita tentang kemunafikan, kekejaman, kejahatan, dendam, nafsu, dan perilaku manusia berwatak celeng. Mengutip Friedrich Nietzsche, binatang buas itu memang belum mati di masa sekarang, binatang buas itu masih hidup, dan makin hidup karena terlahir kembali.
","{'Kategori': 'Novel', 'Ketebalan': '186 Halaman', 'Dimensi': '16x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Sindhunata', 'Berat': '300 gram', 'Product Tags': ' \nbuku novel\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide058-cr-500x500.jpeg,https://www.solusibuku.com/novel/buku-menyusu-celeng-sindhunata.html
366,PET SEMATARY,"Rp.119,200","
          “Kadang-kadang kematian itu lebih baik…” Ketika keluarga Creed pindah ke sebuah rumah tua indah di wilayah pedesaan Maine, semua bagaikan mimpi yang menjadi nyata: sang suami dokter, sang istri cantik, anak perempuan pintar, bayi lelaki menggemaskan––dan sekarang, sebuah rumah asri. Keluarga ini memiliki segalanya… bahkan kucing peliharaan yang jinak. Namun hutan di dekat rumah itu menyimpan fakta yang membekukan darah––lebih mengerikan daripada kematian… dan jauh lebih ganas.        ","{'Kategori': 'Novel', 'Ketebalan': '578 Halaman', 'Dimensi': '16x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Pustaka Utama', 'Penulis': 'Stephen King', 'Berat': '300 gram', 'Product Tags': ' \n buku novel\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide059-cr-500x500.jpeg,https://www.solusibuku.com/novel/pet-sematary.html
367,WHY  SCIENCE STANDARDS,"Rp.88,000 ","
          Apa yang biasanya dilakukan orang-orang pertama kali ketika bangun tidur? Biasanya mereka akan melihat jam. Mereka harus mengetahui waktu agar bisa bersiap keluar rumah dan berangkat sekolah tepat waktu. Akan tetapi bagaimana jika jarum jam di berbagai arloji berputar dengan kecepatan yang berbeda-beda? Karena tidak tahu waktu yang tepat, mereka tidak bisa menepati waktu dan waktu janjian akan berantakan dan akan menjadi kacau semuanya.         ","{'Kategori': 'Novel', 'Ketebalan': '160 Halaman', 'Dimensi': '16x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Elex Media Komputindo', 'Penulis': 'Yearimdang', 'Berat': '300 gram', 'Product Tags': ' \n buku hobi\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide060-cr-500x500.jpeg,https://www.solusibuku.com/novel/why-science-standards.html
368,KRONIK BURUNG PEGAS,"Rp.169,150","
Toru Okada dan Kumiko menjalani kehidupan rumah tangga yang tenang dan bahagia selama enam tahun. Lalu kucing mereka menghilang dan sederet hal-hal ganjil menggayuti kenyataan: perempuan antah-berantah yang mengajak phone sex, gang yang tidak punya pintu masuk dan pintu keluar, peramal yang selalu mengenakan topi vinil merah, rumah mewah tak berpenghuni an sumur kering, penatu misterius yang hobi mendengarkan musik, serta suara burung pegas dari halaman tetangga.
","{'Kategori': 'Novel', 'Ketebalan': '936 Halaman', 'Dimensi': '16x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Kepustakaan Populer Gramedia', 'Penulis': 'Haruki Murakami', 'Berat': '300 gram', 'Product Tags': ' \nbuku novel\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide061-cr-500x500.jpeg,https://www.solusibuku.com/novel/kronik-burung-pegas.html
369,HIJABER JIKA ITULAH JALANMU,"Rp.62,400 ","
          Hijaber Jika Itulah Jalanmu merupakan karya ke-17 Kang Maman, sekaligus karya puisi ketiga dalam satu tahun terakhir. Tak diniatkan Mencari perhatian Tak dikenakan Mencuri perhatian Kututup tubuhku Kulangitkan akal pikiranku Kusujudkan tulang daging dan kulitku Kuangkasakan doa-doaku.         ","{'Kategori': 'Novel', 'Ketebalan': '120 Halaman', 'Dimensi': '16x19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Gramedia Widiasarana Indonesia', 'Penulis': 'Kang Maman', 'Berat': '300 gram', 'Product Tags': ' \n buku novel\ngramedia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide062-cr-500x500.jpeg,https://www.solusibuku.com/novel/hijaber-jika-itulah-jalanmu.html
